idx,label,group,dbscan_label,flag_near_env_density,flag_noise,remove_db
574,1,elevator_20250730_145716_932,17,False,False,False
575,1,elevator_20250730_145717_922,19,False,False,False
576,1,elevator_20250730_145718_916,16,False,False,False
577,1,elevator_20250730_145719_925,17,False,False,False
578,1,elevator_20250730_145720_916,17,False,False,False
579,1,elevator_20250730_145721_922,20,False,False,False
580,1,elevator_20250730_145722_912,-1,False,True,True
581,1,elevator_20250730_145723_906,17,False,False,False
582,1,elevator_20250730_145724_914,19,False,False,False
583,1,elevator_20250730_145725_907,16,False,False,False
584,1,elevator_20250730_145726_917,17,False,False,False
585,1,elevator_20250730_145727_904,-1,False,True,True
586,1,elevator_20250730_145728_932,18,False,False,False
587,1,elevator_20250730_145729_924,-1,False,True,True
588,1,elevator_20250730_145730_929,17,False,False,False
589,1,elevator_20250730_145731_921,16,False,False,False
590,1,elevator_20250730_145732_933,16,False,False,False
591,1,elevator_20250730_145733_922,17,False,False,False
592,1,elevator_20250730_145734_911,19,False,False,False
593,1,elevator_20250730_145735_919,18,False,False,False
594,1,elevator_20250730_145736_913,17,False,False,False
595,1,elevator_20250730_145737_923,19,False,False,False
596,1,elevator_20250730_145738_912,16,False,False,False
597,1,elevator_20250730_145739_905,17,False,False,False
598,1,elevator_20250730_145740_915,17,False,False,False
599,1,elevator_20250730_145741_907,20,False,False,False
600,1,elevator_20250730_145742_912,18,False,False,False
601,1,elevator_20250730_145743_924,17,False,False,False
602,1,elevator_20250730_145744_929,19,False,False,False
603,1,elevator_20250730_145745_920,16,False,False,False
604,1,elevator_20250730_145746_926,17,False,False,False
605,1,elevator_20250730_145747_919,-1,False,True,True
606,1,elevator_20250730_145748_915,20,False,False,False
607,1,elevator_20250730_145749_919,-1,False,True,True
608,1,elevator_20250730_145750_913,17,False,False,False
609,1,elevator_20250730_145751_922,16,False,False,False
610,1,elevator_20250730_145752_914,16,False,False,False
611,1,elevator_20250730_145753_922,17,False,False,False
612,1,elevator_20250730_145754_917,19,False,False,False
613,1,elevator_20250730_145755_907,18,False,False,False
614,1,elevator_20250730_145756_911,17,False,False,False
615,1,elevator_20250730_145757_909,-1,False,True,True
616,1,elevator_20250730_145758_927,16,False,False,False
617,1,elevator_20250730_145759_917,17,False,False,False
618,1,elevator_20250730_145800_926,17,False,False,False
619,1,elevator_20250730_145801_923,20,False,False,False
620,1,elevator_20250730_145802_932,18,False,False,False
621,1,elevator_20250730_145803_921,17,False,False,False
622,1,elevator_20250730_145804_913,19,False,False,False
623,1,elevator_20250730_145805_917,16,False,False,False
624,1,elevator_20250730_145806_914,17,False,False,False
625,1,elevator_20250730_145807_920,17,False,False,False
626,1,elevator_20250730_145808_913,20,False,False,False
627,1,elevator_20250730_145809_904,-1,False,True,True
628,1,elevator_20250730_145810_916,17,False,False,False
629,1,elevator_20250730_145811_909,19,False,False,False
630,1,elevator_20250730_145812_916,16,False,False,False
631,1,elevator_20250730_145813_938,17,False,False,False
632,1,elevator_20250730_145814_932,19,False,False,False
633,1,elevator_20250819_093747_522,15,False,False,False
634,1,elevator_20250819_093748_534,21,False,False,False
635,1,elevator_20250819_093749_527,-1,False,True,True
636,1,elevator_20250819_093750_521,22,False,False,False
637,1,elevator_20250819_093751_515,23,False,False,False
638,1,elevator_20250819_093752_520,-1,False,True,True
639,1,elevator_20250819_093753_520,21,False,False,False
640,1,elevator_20250819_093754_513,22,False,False,False
641,1,elevator_20250819_093755_504,22,False,False,False
642,1,elevator_20250819_093756_514,15,False,False,False
643,1,elevator_20250819_093757_512,21,False,False,False
644,1,elevator_20250819_093758_511,22,False,False,False
645,1,elevator_20250819_093759_501,22,False,False,False
646,1,elevator_20250819_093800_496,23,False,False,False
647,1,elevator_20250819_093801_530,-1,False,True,True
648,1,elevator_20250819_093802_536,21,False,False,False
649,1,elevator_20250819_093803_516,22,False,False,False
650,1,elevator_20250819_093804_536,22,False,False,False
651,1,elevator_20250819_093805_529,15,False,False,False
652,1,elevator_20250819_093806_527,21,False,False,False
653,1,elevator_20250819_093807_530,22,False,False,False
654,1,elevator_20250819_093808_519,22,False,False,False
655,1,elevator_20250819_093809_514,23,False,False,False
656,1,elevator_20250819_093810_520,-1,False,True,True
657,1,elevator_20250819_093811_511,24,False,False,False
658,1,elevator_20250819_093812_523,22,False,False,False
659,1,elevator_20250819_093813_510,22,False,False,False
660,1,elevator_20250819_093814_513,-1,False,True,True
661,1,elevator_20250819_093815_502,21,False,False,False
662,1,elevator_20250819_093816_536,22,False,False,False
663,1,elevator_20250819_093817_536,22,False,False,False
664,1,elevator_20250819_093818_535,23,False,False,False
665,1,elevator_20250819_093819_526,21,False,False,False
666,1,elevator_20250819_093820_509,-1,False,True,True
667,1,elevator_20250819_093821_524,22,False,False,False
668,1,elevator_20250819_093822_525,22,False,False,False
669,1,elevator_20250819_093823_526,-1,False,True,True
670,1,elevator_20250819_093824_523,21,False,False,False
671,1,elevator_20250819_093825_516,22,False,False,False
672,1,elevator_20250819_093826_512,22,False,False,False
673,1,elevator_20250819_093827_502,15,False,False,False
674,1,elevator_20250819_093828_520,21,False,False,False
675,1,elevator_20250819_093829_512,22,False,False,False
676,1,elevator_20250819_093830_518,22,False,False,False
677,1,elevator_20250819_093831_530,15,False,False,False
678,1,elevator_20250819_093832_533,-1,False,True,True
679,1,elevator_20250819_093833_522,21,False,False,False
680,1,elevator_20250819_093834_528,22,False,False,False
681,1,elevator_20250819_093835_528,23,False,False,False
682,1,elevator_20250819_093836_521,15,False,False,False
683,1,elevator_20250819_093837_529,21,False,False,False
684,1,elevator_20250819_093838_526,22,False,False,False
685,1,elevator_20250819_093839_529,22,False,False,False
686,1,elevator_20250819_093840_508,15,False,False,False
687,1,elevator_20250819_093841_511,21,False,False,False
688,1,elevator_20250819_093842_520,24,False,False,False
689,1,elevator_20250819_093843_510,22,False,False,False
690,1,elevator_20250819_093844_523,23,False,False,False
691,1,elevator_20250819_093845_512,-1,False,True,True
692,1,elevator_20250819_093846_524,21,False,False,False
693,1,elevator_20250819_093847_530,22,False,False,False
694,1,elevator_20250819_093848_538,22,False,False,False
695,1,elevator_20250819_093849_527,15,False,False,False
696,1,elevator_20250819_093850_538,21,False,False,False
697,1,elevator_20250819_093851_528,22,False,False,False
698,1,elevator_20250819_093852_517,22,False,False,False
699,1,elevator_20250819_093853_526,23,False,False,False
700,1,elevator_20250819_093854_520,-1,False,True,True
701,1,elevator_20250819_093855_533,21,False,False,False
702,1,elevator_20250819_093856_518,22,False,False,False
703,1,elevator_20250819_093857_512,22,False,False,False
704,1,elevator_20250819_093858_510,15,False,False,False
705,1,elevator_20250819_093859_511,21,False,False,False
706,1,elevator_20250819_093900_520,22,False,False,False
707,1,elevator_20250819_093901_527,22,False,False,False
708,1,elevator_20250819_093902_533,23,False,False,False
709,1,elevator_20250819_093903_524,-1,False,True,True
710,1,elevator_20250819_093904_522,24,False,False,False
711,1,elevator_20250819_093905_524,22,False,False,False
712,1,elevator_20250819_093906_516,22,False,False,False
713,1,elevator_20250819_093907_526,21,False,False,False
714,1,elevator_20250819_093908_511,21,False,False,False
715,1,elevator_20250819_093909_533,22,False,False,False
716,1,elevator_20250819_093910_505,22,False,False,False
717,1,elevator_20250819_093911_509,23,False,False,False
718,1,elevator_20250819_093912_519,21,False,False,False
719,1,elevator_20250819_093913_507,-1,False,True,True
720,1,elevator_20250819_093914_518,22,False,False,False
721,1,elevator_20250819_093915_511,22,False,False,False
722,1,elevator_20250819_093916_523,-1,False,True,True
723,1,elevator_20250819_093917_517,21,False,False,False
724,1,elevator_20250819_093918_534,22,False,False,False
725,1,elevator_20250819_093919_525,22,False,False,False
726,1,elevator_20250819_093920_540,15,False,False,False
727,1,elevator_20250819_093921_516,21,False,False,False
728,1,elevator_20250819_093922_512,22,False,False,False
729,1,elevator_20250819_093923_525,22,False,False,False
730,1,elevator_20250819_093924_519,15,False,False,False
731,1,elevator_20250819_093925_524,-1,False,True,True
732,1,elevator_20250819_093926_517,21,False,False,False
733,1,elevator_20250819_093927_508,22,False,False,False
734,1,elevator_20250819_093928_511,23,False,False,False
735,1,elevator_20250819_093929_510,15,False,False,False
736,1,elevator_20250819_093930_515,21,False,False,False
737,1,elevator_20250822_141812_783,33,False,False,False
738,1,elevator_20250822_141813_788,25,False,False,False
739,1,elevator_20250822_141814_785,26,False,False,False
740,1,elevator_20250822_141815_777,27,False,False,False
741,1,elevator_20250822_141816_776,-1,False,True,True
742,1,elevator_20250822_141817_777,26,False,False,False
743,1,elevator_20250822_141818_776,28,False,False,False
744,1,elevator_20250822_141819_780,25,False,False,False
745,1,elevator_20250822_141820_777,26,False,False,False
746,1,elevator_20250822_141821_776,27,False,False,False
747,1,elevator_20250822_141822_769,-1,False,True,True
748,1,elevator_20250822_141823_777,26,False,False,False
749,1,elevator_20250822_141824_769,28,False,False,False
750,1,elevator_20250822_141825_777,31,False,False,False
751,1,elevator_20250822_141826_776,26,False,False,False
752,1,elevator_20250822_141827_799,27,False,False,False
753,1,elevator_20250822_141828_791,29,False,False,False
754,1,elevator_20250822_141829_794,26,False,False,False
755,1,elevator_20250822_141830_777,28,False,False,False
756,1,elevator_20250822_141831_781,31,False,False,False
757,1,elevator_20250822_141832_790,26,False,False,False
758,1,elevator_20250822_141833_771,27,False,False,False
759,1,elevator_20250822_141834_778,29,False,False,False
760,1,elevator_20250822_141835_774,26,False,False,False
761,1,elevator_20250822_141836_760,30,False,False,False
762,1,elevator_20250822_141837_772,31,False,False,False
763,1,elevator_20250822_141838_777,26,False,False,False
764,1,elevator_20250822_141839_770,30,False,False,False
765,1,elevator_20250822_141840_786,29,False,False,False
766,1,elevator_20250822_141841_794,26,False,False,False
767,1,elevator_20250822_141842_780,30,False,False,False
768,1,elevator_20250822_141843_806,31,False,False,False
769,1,elevator_20250822_141844_784,26,False,False,False
770,1,elevator_20250822_141845_807,32,False,False,False
771,1,elevator_20250822_141846_799,29,False,False,False
772,1,elevator_20250822_141847_805,26,False,False,False
773,1,elevator_20250822_141848_799,30,False,False,False
774,1,elevator_20250822_141849_810,31,False,False,False
775,1,elevator_20250822_141850_803,26,False,False,False
776,1,elevator_20250822_141851_785,32,False,False,False
777,1,elevator_20250822_141852_800,29,False,False,False
778,1,elevator_20250822_141853_795,26,False,False,False
779,1,elevator_20250822_141854_799,32,False,False,False
780,1,elevator_20250822_141855_790,31,False,False,False
781,1,elevator_20250822_141856_815,26,False,False,False
782,1,elevator_20250822_141857_805,32,False,False,False
783,1,elevator_20250822_141858_819,-1,False,True,True
784,1,elevator_20250822_141859_803,26,False,False,False
785,1,elevator_20250822_141900_813,32,False,False,False
786,1,elevator_20250822_141901_806,31,False,False,False
787,1,elevator_20250822_141902_799,26,False,False,False
788,1,elevator_20250822_141903_805,32,False,False,False
789,1,elevator_20250822_141904_796,29,False,False,False
790,1,elevator_20250822_141905_808,26,False,False,False
791,1,elevator_20250822_141906_806,26,False,False,False
792,1,elevator_20250822_141907_815,31,False,False,False
793,1,elevator_20250822_141908_807,-1,False,True,True
794,1,elevator_20250822_141909_799,26,False,False,False
795,1,elevator_20250822_141910_795,27,False,False,False
796,1,elevator_20250822_141911_805,26,False,False,False
797,1,elevator_20250822_141912_833,26,False,False,False
798,1,elevator_20250822_141913_809,33,False,False,False
799,1,elevator_20250822_141914_829,-1,False,True,True
800,1,elevator_20250822_141915_804,26,False,False,False
801,1,elevator_20250822_141916_802,27,False,False,False
802,1,elevator_20250822_141917_820,26,False,False,False
803,1,elevator_20250822_141918_805,26,False,False,False
804,1,elevator_20250822_141919_824,33,False,False,False
805,1,elevator_20250822_141920_806,25,False,False,False
806,1,elevator_20250822_141921_805,26,False,False,False
807,1,elevator_20250822_141922_800,27,False,False,False
808,1,elevator_20250822_141923_790,-1,False,True,True
809,1,elevator_20250822_141924_796,26,False,False,False
810,1,elevator_20250822_141925_791,27,False,False,False
811,1,elevator_20250822_141926_835,25,False,False,False
812,1,elevator_20250822_141927_809,26,False,False,False
813,1,elevator_20250822_141928_816,27,False,False,False
814,1,elevator_20250822_141929_806,-1,False,True,True
815,1,elevator_20250822_141930_813,26,False,False,False
816,1,elevator_20250822_141931_810,28,False,False,False
817,1,elevator_20250822_141932_800,25,False,False,False
818,1,elevator_20250822_141933_814,26,False,False,False
819,1,elevator_20250822_141934_799,27,False,False,False
820,1,elevator_20250822_141935_815,29,False,False,False
821,1,elevator_20250822_141936_802,26,False,False,False
822,1,elevator_20250822_141937_790,28,False,False,False
823,1,elevator_20250822_141938_817,31,False,False,False
824,1,elevator_20250822_141939_794,26,False,False,False
825,1,elevator_20250822_141940_803,27,False,False,False
826,1,elevator_20250822_141941_828,29,False,False,False
827,1,elevator_20250822_141942_819,26,False,False,False
828,1,elevator_20250822_141943_804,28,False,False,False
829,1,elevator_20250822_141944_810,31,False,False,False
830,1,elevator_20250822_141945_806,26,False,False,False
831,1,elevator_20250822_141946_831,30,False,False,False
832,1,elevator_20250822_141947_810,29,False,False,False
833,1,elevator_20250822_141948_806,26,False,False,False
834,1,elevator_20250822_141949_826,30,False,False,False
835,1,elevator_20250822_141950_813,31,False,False,False
836,1,elevator_20250822_141951_808,26,False,False,False
837,1,elevator_20250822_141952_810,30,False,False,False
838,1,elevator_20250822_141953_789,29,False,False,False
839,1,elevator_20250822_141954_799,26,False,False,False
840,1,elevator_20250822_141955_798,30,False,False,False
841,1,elevator_20250822_141956_831,31,False,False,False
842,1,elevator_20250822_141957_854,26,False,False,False
843,1,elevator_20250822_141958_830,32,False,False,False
844,1,elevator_20250822_141959_835,29,False,False,False
845,1,elevator_20250822_142000_827,26,False,False,False
846,1,elevator_20250822_142001_820,-1,False,True,True
847,1,elevator_20250822_142002_848,31,False,False,False
848,1,elevator_20250822_142003_825,26,False,False,False
849,1,elevator_20250822_142004_828,32,False,False,False
850,1,elevator_20250822_142005_836,29,False,False,False
851,1,elevator_20250822_142006_827,26,False,False,False
852,1,elevator_20250822_144809_046,34,False,False,False
853,1,elevator_20250822_144810_058,35,False,False,False
854,1,elevator_20250822_144811_041,36,False,False,False
855,1,elevator_20250822_144812_077,38,False,False,False
856,1,elevator_20250822_144813_063,35,False,False,False
857,1,elevator_20250822_144814_078,-1,False,True,True
858,1,elevator_20250822_144815_058,34,False,False,False
859,1,elevator_20250822_144816_051,35,False,False,False
860,1,elevator_20250822_144817_059,36,False,False,False
861,1,elevator_20250822_144818_051,38,False,False,False
862,1,elevator_20250822_144819_062,35,False,False,False
863,1,elevator_20250822_144820_052,37,False,False,False
864,1,elevator_20250822_144821_043,34,False,False,False
865,1,elevator_20250822_144822_052,35,False,False,False
866,1,elevator_20250822_144823_074,-1,False,True,True
867,1,elevator_20250822_144824_066,36,False,False,False
868,1,elevator_20250822_144825_072,35,False,False,False
869,1,elevator_20250822_144826_065,37,False,False,False
870,1,elevator_20250822_144827_053,-1,False,True,True
871,1,elevator_20250822_144828_078,35,False,False,False
872,1,elevator_20250822_144829_069,-1,False,True,True
873,1,elevator_20250822_144830_064,36,False,False,False
874,1,elevator_20250822_144831_058,35,False,False,False
875,1,elevator_20250822_144832_048,37,False,False,False
876,1,elevator_20250822_144833_059,34,False,False,False
877,1,elevator_20250822_144834_048,35,False,False,False
878,1,elevator_20250822_144835_063,25,False,False,False
879,1,elevator_20250822_144836_055,36,False,False,False
880,1,elevator_20250822_144837_050,35,False,False,False
881,1,elevator_20250822_144838_075,-1,False,True,True
882,1,elevator_20250822_144839_083,34,False,False,False
883,1,elevator_20250822_144840_062,35,False,False,False
884,1,elevator_20250822_144841_071,25,False,False,False
885,1,elevator_20250822_144842_073,36,False,False,False
886,1,elevator_20250822_144843_066,35,False,False,False
887,1,elevator_20250822_144844_076,25,False,False,False
888,1,elevator_20250822_144845_057,-1,False,True,True
889,1,elevator_20250822_144846_065,35,False,False,False
890,1,elevator_20250822_144847_057,25,False,False,False
891,1,elevator_20250822_144848_053,36,False,False,False
892,1,elevator_20250822_144849_063,35,False,False,False
893,1,elevator_20250822_144850_043,-1,False,True,True
894,1,elevator_20250822_144851_063,34,False,False,False
895,1,elevator_20250822_144852_057,35,False,False,False
896,1,elevator_20250822_144853_080,25,False,False,False
897,1,elevator_20250822_144854_065,36,False,False,False
898,1,elevator_20250822_144855_069,35,False,False,False
899,1,elevator_20250822_144856_068,-1,False,True,True
900,1,elevator_20250822_144857_053,34,False,False,False
901,1,elevator_20250822_144858_070,42,False,False,False
902,1,elevator_20250822_144859_059,35,False,False,False
903,1,elevator_20250822_144900_072,36,False,False,False
904,1,elevator_20250822_144901_053,28,False,False,False
905,1,elevator_20250822_144902_055,35,False,False,False
906,1,elevator_20250822_144903_062,-1,False,True,True
907,1,elevator_20250822_144904_055,42,False,False,False
908,1,elevator_20250822_144905_064,-1,False,True,True
909,1,elevator_20250822_144906_052,36,False,False,False
910,1,elevator_20250822_144907_047,28,False,False,False
911,1,elevator_20250822_144908_069,35,False,False,False
912,1,elevator_20250822_144909_082,34,False,False,False
913,1,elevator_20250822_144910_061,-1,False,True,True
914,1,elevator_20250822_144911_080,35,False,False,False
915,1,elevator_20250822_144912_059,36,False,False,False
916,1,elevator_20250822_144913_064,28,False,False,False
917,1,elevator_20250822_144914_071,35,False,False,False
918,1,elevator_20250822_144915_061,-1,False,True,True
919,1,elevator_20250822_144916_069,34,False,False,False
920,1,elevator_20250822_144917_061,35,False,False,False
921,1,elevator_20250822_144918_054,-1,False,True,True
922,1,elevator_20250822_144919_062,38,False,False,False
923,1,elevator_20250822_144920_051,35,False,False,False
924,1,elevator_20250822_144921_061,37,False,False,False
925,1,elevator_20250822_144922_052,34,False,False,False
926,1,elevator_20250822_144923_063,35,False,False,False
927,1,elevator_20250822_144924_076,-1,False,True,True
928,1,elevator_20250822_144925_076,38,False,False,False
929,1,elevator_20250822_144926_067,35,False,False,False
930,1,elevator_20250822_144927_062,37,False,False,False
931,1,elevator_20250822_144928_065,34,False,False,False
932,1,elevator_20250822_144929_058,35,False,False,False
933,1,elevator_20250822_144930_067,-1,False,True,True
934,1,elevator_20250822_144931_059,36,False,False,False
935,1,elevator_20250822_144932_050,35,False,False,False
936,1,elevator_20250822_144933_059,37,False,False,False
937,1,elevator_20250822_144934_043,34,False,False,False
938,1,elevator_20250822_144935_056,35,False,False,False
939,1,elevator_20250822_144936_050,-1,False,True,True
940,1,elevator_20250822_144937_042,36,False,False,False
941,1,elevator_20250822_144938_068,35,False,False,False
942,1,elevator_20250822_144939_073,37,False,False,False
943,1,elevator_20250822_144940_057,34,False,False,False
944,1,elevator_20250822_144941_070,35,False,False,False
945,1,elevator_20250822_144942_065,-1,False,True,True
946,1,elevator_20250822_144943_057,36,False,False,False
947,1,elevator_20250822_144944_075,35,False,False,False
948,1,elevator_20250822_144945_058,37,False,False,False
949,1,elevator_20250822_144946_068,34,False,False,False
950,1,elevator_20250822_144947_058,35,False,False,False
951,1,elevator_20250822_144948_054,25,False,False,False
952,1,elevator_20250822_144949_048,36,False,False,False
953,1,elevator_20250822_144950_048,35,False,False,False
954,1,elevator_20250822_144951_057,25,False,False,False
955,1,elevator_20250822_144952_050,-1,False,True,True
956,1,elevator_20250822_144953_081,35,False,False,False
957,1,elevator_20250822_144954_064,25,False,False,False
958,1,elevator_20250822_144955_072,36,False,False,False
959,1,elevator_20250822_144956_066,35,False,False,False
960,1,elevator_20250822_144957_058,25,False,False,False
961,1,elevator_20250822_144958_052,-1,False,True,True
962,1,elevator_20250822_144959_056,35,False,False,False
963,1,elevator_20250822_145000_066,25,False,False,False
964,1,elevator_20250822_145001_056,36,False,False,False
965,1,elevator_20250822_145002_065,35,False,False,False
966,1,elevator_20250822_145003_059,35,False,False,False
967,1,elevator_20250822_145004_044,-1,False,True,True
968,1,elevator_20250822_145005_057,35,False,False,False
969,1,elevator_20250822_145006_047,-1,False,True,True
970,1,elevator_20250822_145007_054,36,False,False,False
971,1,elevator_20250822_145008_064,35,False,False,False
972,1,elevator_20250822_145009_067,35,False,False,False
973,1,elevator_20250822_145010_063,-1,False,True,True
974,1,elevator_20250822_145011_075,42,False,False,False
975,1,elevator_20250822_145012_063,35,False,False,False
976,1,elevator_20250822_145013_054,36,False,False,False
977,1,elevator_20250822_145014_064,28,False,False,False
978,1,elevator_20250822_145015_057,35,False,False,False
979,1,elevator_20250822_145016_063,-1,False,True,True
980,1,elevator_20250822_151713_151,-1,False,True,True
981,1,elevator_20250822_151714_141,31,False,False,False
982,1,elevator_20250822_151715_135,36,False,False,False
983,1,elevator_20250822_151716_141,34,False,False,False
984,1,elevator_20250822_151717_135,31,False,False,False
985,1,elevator_20250822_151718_144,36,False,False,False
986,1,elevator_20250822_151719_127,38,False,False,False
987,1,elevator_20250822_151720_131,31,False,False,False
988,1,elevator_20250822_151721_124,36,False,False,False
989,1,elevator_20250822_151722_132,36,False,False,False
990,1,elevator_20250822_151723_124,31,False,False,False
991,1,elevator_20250822_151724_132,36,False,False,False
992,1,elevator_20250822_151725_115,36,False,False,False
993,1,elevator_20250822_151726_117,31,False,False,False
994,1,elevator_20250822_151727_140,36,False,False,False
995,1,elevator_20250822_151728_146,36,False,False,False
996,1,elevator_20250822_151729_140,31,False,False,False
997,1,elevator_20250822_151730_141,36,False,False,False
998,1,elevator_20250822_151731_138,36,False,False,False
999,1,elevator_20250822_151732_131,31,False,False,False
1000,1,elevator_20250822_151733_141,25,False,False,False
1001,1,elevator_20250822_151734_131,36,False,False,False
1002,1,elevator_20250822_151735_138,31,False,False,False
1003,1,elevator_20250822_151736_130,25,False,False,False
1004,1,elevator_20250822_151737_125,36,False,False,False
1005,1,elevator_20250822_151738_131,31,False,False,False
1006,1,elevator_20250822_151739_124,25,False,False,False
1007,1,elevator_20250822_151740_132,36,False,False,False
1008,1,elevator_20250822_151741_126,31,False,False,False
1009,1,elevator_20250822_151742_139,25,False,False,False
1010,1,elevator_20250822_151743_140,36,False,False,False
1011,1,elevator_20250822_151744_146,31,False,False,False
1012,1,elevator_20250822_151745_140,25,False,False,False
1013,1,elevator_20250822_151746_132,36,False,False,False
1014,1,elevator_20250822_151747_134,31,False,False,False
1015,1,elevator_20250822_151748_130,-1,False,True,True
1016,1,elevator_20250822_151749_140,36,False,False,False
1017,1,elevator_20250822_151750_128,31,False,False,False
1018,1,elevator_20250822_151751_115,31,False,False,False
1019,1,elevator_20250822_151752_124,36,False,False,False
1020,1,elevator_20250822_151753_116,31,False,False,False
1021,1,elevator_20250822_151754_131,-1,False,True,True
1022,1,elevator_20250822_151755_123,36,False,False,False
1023,1,elevator_20250822_151756_115,28,False,False,False
1024,1,elevator_20250822_151757_140,31,False,False,False
1025,1,elevator_20250822_151758_141,36,False,False,False
1026,1,elevator_20250822_151759_139,28,False,False,False
1027,1,elevator_20250822_151800_144,31,False,False,False
1028,1,elevator_20250822_151801_138,36,False,False,False
1029,1,elevator_20250822_151802_132,28,False,False,False
1030,1,elevator_20250822_151803_138,31,False,False,False
1031,1,elevator_20250822_151804_126,36,False,False,False
1032,1,elevator_20250822_151805_139,-1,False,True,True
1033,1,elevator_20250822_151806_130,31,False,False,False
1034,1,elevator_20250822_151807_124,36,False,False,False
1035,1,elevator_20250822_151808_131,-1,False,True,True
1036,1,elevator_20250822_151809_118,39,False,False,False
1037,1,elevator_20250822_151810_131,36,False,False,False
1038,1,elevator_20250822_151811_123,34,False,False,False
1039,1,elevator_20250822_151812_147,31,False,False,False
1040,1,elevator_20250822_151813_138,36,False,False,False
1041,1,elevator_20250822_151814_147,-1,False,True,True
1042,1,elevator_20250822_151815_138,31,False,False,False
1043,1,elevator_20250822_151816_125,36,False,False,False
1044,1,elevator_20250822_151817_138,34,False,False,False
1045,1,elevator_20250822_151818_130,31,False,False,False
1046,1,elevator_20250822_151819_131,-1,False,True,True
1047,1,elevator_20250822_151820_127,38,False,False,False
1048,1,elevator_20250822_151821_135,31,False,False,False
1049,1,elevator_20250822_151822_132,36,False,False,False
1050,1,elevator_20250822_151823_123,36,False,False,False
1051,1,elevator_20250822_151824_132,31,False,False,False
1052,1,elevator_20250822_151825_121,36,False,False,False
1053,1,elevator_20250822_151826_133,36,False,False,False
1054,1,elevator_20250822_151827_141,31,False,False,False
1055,1,elevator_20250822_151828_146,36,False,False,False
1056,1,elevator_20250822_151829_141,36,False,False,False
1057,1,elevator_20250822_151830_148,31,False,False,False
1058,1,elevator_20250822_151831_132,36,False,False,False
1059,1,elevator_20250822_151832_127,36,False,False,False
1060,1,elevator_20250822_151833_139,31,False,False,False
1061,1,elevator_20250822_151834_130,25,False,False,False
1062,1,elevator_20250822_151835_138,36,False,False,False
1063,1,elevator_20250822_151836_131,31,False,False,False
1064,1,elevator_20250822_151837_123,25,False,False,False
1065,1,elevator_20250822_151838_130,36,False,False,False
1066,1,elevator_20250822_151839_122,-1,False,True,True
1067,1,elevator_20250822_151840_132,25,False,False,False
1068,1,elevator_20250822_151841_122,36,False,False,False
1069,1,elevator_20250822_151842_148,31,False,False,False
1070,1,elevator_20250822_151843_135,25,False,False,False
1071,1,elevator_20250822_151844_145,36,False,False,False
1072,1,elevator_20250822_151845_138,31,False,False,False
1073,1,elevator_20250822_151846_147,25,False,False,False
1074,1,elevator_20250822_151847_139,36,False,False,False
1075,1,elevator_20250822_151848_123,31,False,False,False
1076,1,elevator_20250822_151849_128,25,False,False,False
1077,1,elevator_20250822_151850_123,36,False,False,False
1078,1,elevator_20250822_151851_140,35,False,False,False
1079,1,elevator_20250822_151852_131,31,False,False,False
1080,1,elevator_20250822_151853_123,36,False,False,False
1081,1,elevator_20250822_151854_123,28,False,False,False
1082,1,elevator_20250822_151855_121,-1,False,True,True
1083,1,elevator_20250822_151856_129,36,False,False,False
1084,1,elevator_20250822_151857_140,28,False,False,False
1085,1,elevator_20250822_151858_147,31,False,False,False
1086,1,elevator_20250822_151859_139,36,False,False,False
1087,1,elevator_20250822_151900_140,28,False,False,False
1088,1,elevator_20250822_151901_140,31,False,False,False
1089,1,elevator_20250822_151902_130,36,False,False,False
1090,1,elevator_20250822_151903_139,28,False,False,False
1091,1,elevator_20250822_151904_123,31,False,False,False
1092,1,elevator_20250822_151905_139,36,False,False,False
1093,1,elevator_20250822_151906_124,-1,False,True,True
1094,1,elevator_20250822_151907_123,31,False,False,False
1095,1,elevator_20250822_151908_131,36,False,False,False
1096,1,elevator_20250822_151909_123,-1,False,True,True
1097,1,elevator_20250822_151910_146,31,False,False,False
1098,1,elevator_20250822_151911_150,36,False,False,False
1099,1,elevator_20250822_151912_157,-1,False,True,True
1100,1,elevator_20250822_151913_170,31,False,False,False
1101,1,elevator_20250822_151914_163,36,False,False,False
1102,1,elevator_20250822_151915_176,-1,False,True,True
1103,1,elevator_20250822_151916_164,31,False,False,False
1104,1,elevator_20250822_151917_149,36,False,False,False
1105,1,elevator_20250822_151918_161,38,False,False,False
1106,1,elevator_20250822_151919_154,31,False,False,False
1107,1,elevator_20250822_151920_155,36,False,False,False
1108,1,elevator_20250822_151921_153,-1,False,True,True
1109,1,elevator_20250822_151922_144,31,False,False,False
1110,1,elevator_20250822_151923_143,36,False,False,False
1111,1,elevator_20250822_151924_146,-1,False,True,True
1112,1,elevator_20250822_151925_154,31,False,False,False
1113,1,elevator_20250822_151926_147,36,False,False,False
1114,1,elevator_20250822_151927_169,38,False,False,False
1115,1,elevator_20250822_151928_151,31,False,False,False
1116,1,elevator_20250822_151929_173,36,False,False,False
1117,1,elevator_20250822_151930_162,36,False,False,False
1118,1,elevator_20250822_151931_169,31,False,False,False
1119,1,elevator_20250822_151932_163,36,False,False,False
1120,1,elevator_20250822_151933_146,-1,False,True,True
1121,1,elevator_20250822_151934_161,31,False,False,False
1122,1,elevator_20250822_151935_146,25,False,False,False
1123,1,elevator_20250822_151936_155,36,False,False,False
