x,y,label,group,file
9.2652025,-55.319027,1,elevator_20250730_145700_930,tester_data\all_tester\elevator_20250730_145700_930.wav
11.951322,-55.6568,1,elevator_20250730_145701_920,tester_data\all_tester\elevator_20250730_145701_920.wav
23.713825,-52.011593,1,elevator_20250730_145702_929,tester_data\all_tester\elevator_20250730_145702_929.wav
11.091542,-56.48334,1,elevator_20250730_145703_924,tester_data\all_tester\elevator_20250730_145703_924.wav
10.41785,-52.6193,1,elevator_20250730_145704_916,tester_data\all_tester\elevator_20250730_145704_916.wav
25.0924,-50.8187,1,elevator_20250730_145705_920,tester_data\all_tester\elevator_20250730_145705_920.wav
22.329977,-51.82386,1,elevator_20250730_145706_916,tester_data\all_tester\elevator_20250730_145706_916.wav
9.329565,-53.628796,1,elevator_20250730_145707_923,tester_data\all_tester\elevator_20250730_145707_923.wav
13.521397,-59.037823,1,elevator_20250730_145708_916,tester_data\all_tester\elevator_20250730_145708_916.wav
19.049376,-55.745228,1,elevator_20250730_145709_904,tester_data\all_tester\elevator_20250730_145709_904.wav
-1.6860726,-56.02555,1,elevator_20250730_145710_913,tester_data\all_tester\elevator_20250730_145710_913.wav
12.253289,-55.04496,1,elevator_20250730_145711_906,tester_data\all_tester\elevator_20250730_145711_906.wav
25.345106,-51.578766,1,elevator_20250730_145712_913,tester_data\all_tester\elevator_20250730_145712_913.wav
15.1259575,-54.401417,1,elevator_20250730_145713_923,tester_data\all_tester\elevator_20250730_145713_923.wav
7.517071,-56.39349,1,elevator_20250730_145714_929,tester_data\all_tester\elevator_20250730_145714_929.wav
18.284342,-56.325443,1,elevator_20250730_145715_919,tester_data\all_tester\elevator_20250730_145715_919.wav
14.402503,-58.59184,1,elevator_20250730_145716_932,tester_data\all_tester\elevator_20250730_145716_932.wav
9.716739,-52.59326,1,elevator_20250730_145717_922,tester_data\all_tester\elevator_20250730_145717_922.wav
16.860792,-54.250813,1,elevator_20250730_145718_916,tester_data\all_tester\elevator_20250730_145718_916.wav
24.460764,-52.142807,1,elevator_20250730_145719_925,tester_data\all_tester\elevator_20250730_145719_925.wav
9.177092,-55.6597,1,elevator_20250730_145720_916,tester_data\all_tester\elevator_20250730_145720_916.wav
10.568475,-55.693066,1,elevator_20250730_145721_922,tester_data\all_tester\elevator_20250730_145721_922.wav
19.240435,-56.22085,1,elevator_20250730_145722_912,tester_data\all_tester\elevator_20250730_145722_912.wav
-1.3337598,-55.691814,1,elevator_20250730_145723_906,tester_data\all_tester\elevator_20250730_145723_906.wav
11.609154,-51.646305,1,elevator_20250730_145724_914,tester_data\all_tester\elevator_20250730_145724_914.wav
24.665508,-50.86481,1,elevator_20250730_145725_907,tester_data\all_tester\elevator_20250730_145725_907.wav
23.615957,-51.233204,1,elevator_20250730_145726_917,tester_data\all_tester\elevator_20250730_145726_917.wav
9.734639,-53.535156,1,elevator_20250730_145727_904,tester_data\all_tester\elevator_20250730_145727_904.wav
13.556067,-58.412453,1,elevator_20250730_145728_932,tester_data\all_tester\elevator_20250730_145728_932.wav
20.872917,-54.20181,1,elevator_20250730_145729_924,tester_data\all_tester\elevator_20250730_145729_924.wav
7.4215875,-56.058456,1,elevator_20250730_145730_929,tester_data\all_tester\elevator_20250730_145730_929.wav
13.486637,-53.3497,1,elevator_20250730_145731_921,tester_data\all_tester\elevator_20250730_145731_921.wav
25.275215,-51.59729,1,elevator_20250730_145732_933,tester_data\all_tester\elevator_20250730_145732_933.wav
15.986896,-54.29467,1,elevator_20250730_145733_922,tester_data\all_tester\elevator_20250730_145733_922.wav
10.905647,-52.298374,1,elevator_20250730_145734_911,tester_data\all_tester\elevator_20250730_145734_911.wav
18.546299,-54.98081,1,elevator_20250730_145735_919,tester_data\all_tester\elevator_20250730_145735_919.wav
18.051783,-55.058792,1,elevator_20250730_145736_913,tester_data\all_tester\elevator_20250730_145736_913.wav
7.534034,-54.772835,1,elevator_20250730_145737_923,tester_data\all_tester\elevator_20250730_145737_923.wav
14.374573,-57.44909,1,elevator_20250730_145738_912,tester_data\all_tester\elevator_20250730_145738_912.wav
23.284729,-53.11473,1,elevator_20250730_145739_905,tester_data\all_tester\elevator_20250730_145739_905.wav
10.802879,-55.27967,1,elevator_20250730_145740_915,tester_data\all_tester\elevator_20250730_145740_915.wav
9.688239,-55.600212,1,elevator_20250730_145741_907,tester_data\all_tester\elevator_20250730_145741_907.wav
21.410437,-53.854935,1,elevator_20250730_145742_912,tester_data\all_tester\elevator_20250730_145742_912.wav
12.935689,-58.47457,1,elevator_20250730_145743_924,tester_data\all_tester\elevator_20250730_145743_924.wav
10.355746,-52.19521,1,elevator_20250730_145744_929,tester_data\all_tester\elevator_20250730_145744_929.wav
23.475786,-51.570484,1,elevator_20250730_145745_920,tester_data\all_tester\elevator_20250730_145745_920.wav
23.49919,-51.64497,1,elevator_20250730_145746_926,tester_data\all_tester\elevator_20250730_145746_926.wav
9.469791,-54.21292,1,elevator_20250730_145747_919,tester_data\all_tester\elevator_20250730_145747_919.wav
12.892285,-58.913742,1,elevator_20250730_145748_915,tester_data\all_tester\elevator_20250730_145748_915.wav
19.85019,-55.246185,1,elevator_20250730_145749_919,tester_data\all_tester\elevator_20250730_145749_919.wav
-1.6257006,-55.923523,1,elevator_20250730_145750_913,tester_data\all_tester\elevator_20250730_145750_913.wav
10.135765,-55.616684,1,elevator_20250730_145751_922,tester_data\all_tester\elevator_20250730_145751_922.wav
25.164265,-51.281803,1,elevator_20250730_145752_914,tester_data\all_tester\elevator_20250730_145752_914.wav
21.291317,-51.8009,1,elevator_20250730_145753_922,tester_data\all_tester\elevator_20250730_145753_922.wav
8.306106,-55.15006,1,elevator_20250730_145754_917,tester_data\all_tester\elevator_20250730_145754_917.wav
15.172805,-58.130367,1,elevator_20250730_145755_907,tester_data\all_tester\elevator_20250730_145755_907.wav
18.018696,-56.074635,1,elevator_20250730_145756_911,tester_data\all_tester\elevator_20250730_145756_911.wav
8.125529,-54.373512,1,elevator_20250730_145757_909,tester_data\all_tester\elevator_20250730_145757_909.wav
16.106216,-53.864773,1,elevator_20250730_145758_927,tester_data\all_tester\elevator_20250730_145758_927.wav
25.637661,-51.320293,1,elevator_20250730_145759_917,tester_data\all_tester\elevator_20250730_145759_917.wav
13.655436,-53.49286,1,elevator_20250730_145800_926,tester_data\all_tester\elevator_20250730_145800_926.wav
6.516389,-57.37645,1,elevator_20250730_145801_923,tester_data\all_tester\elevator_20250730_145801_923.wav
20.917439,-54.13789,1,elevator_20250730_145802_932,tester_data\all_tester\elevator_20250730_145802_932.wav
13.707131,-58.153194,1,elevator_20250730_145803_921,tester_data\all_tester\elevator_20250730_145803_921.wav
8.177691,-53.987858,1,elevator_20250730_145804_913,tester_data\all_tester\elevator_20250730_145804_913.wav
23.599566,-51.011665,1,elevator_20250730_145805_917,tester_data\all_tester\elevator_20250730_145805_917.wav
25.114231,-50.73807,1,elevator_20250730_145806_914,tester_data\all_tester\elevator_20250730_145806_914.wav
11.779116,-51.79754,1,elevator_20250730_145807_920,tester_data\all_tester\elevator_20250730_145807_920.wav
14.024285,-53.98562,1,elevator_20250730_145808_913,tester_data\all_tester\elevator_20250730_145808_913.wav
19.247437,-56.133774,1,elevator_20250730_145809_904,tester_data\all_tester\elevator_20250730_145809_904.wav
-1.5987905,-55.804703,1,elevator_20250730_145810_916,tester_data\all_tester\elevator_20250730_145810_916.wav
7.5691543,-56.453976,1,elevator_20250730_145811_909,tester_data\all_tester\elevator_20250730_145811_909.wav
23.9789,-52.20561,1,elevator_20250730_145812_916,tester_data\all_tester\elevator_20250730_145812_916.wav
17.030901,-54.10116,1,elevator_20250730_145813_938,tester_data\all_tester\elevator_20250730_145813_938.wav
10.577901,-52.54922,1,elevator_20250730_145814_932,tester_data\all_tester\elevator_20250730_145814_932.wav
44.55439,-34.59802,1,elevator_20250819_093747_522,tester_data\all_tester\elevator_20250819_093747_522.wav
35.31457,-33.030254,1,elevator_20250819_093748_534,tester_data\all_tester\elevator_20250819_093748_534.wav
12.924479,-30.063862,1,elevator_20250819_093749_527,tester_data\all_tester\elevator_20250819_093749_527.wav
19.804396,-30.586359,1,elevator_20250819_093750_521,tester_data\all_tester\elevator_20250819_093750_521.wav
43.68722,-33.179813,1,elevator_20250819_093751_515,tester_data\all_tester\elevator_20250819_093751_515.wav
41.384575,-32.66836,1,elevator_20250819_093752_520,tester_data\all_tester\elevator_20250819_093752_520.wav
16.820395,-29.538164,1,elevator_20250819_093753_520,tester_data\all_tester\elevator_20250819_093753_520.wav
16.780344,-30.258904,1,elevator_20250819_093754_513,tester_data\all_tester\elevator_20250819_093754_513.wav
36.510292,-30.142094,1,elevator_20250819_093755_504,tester_data\all_tester\elevator_20250819_093755_504.wav
39.626472,-32.166817,1,elevator_20250819_093756_514,tester_data\all_tester\elevator_20250819_093756_514.wav
35.241196,-33.109188,1,elevator_20250819_093757_512,tester_data\all_tester\elevator_20250819_093757_512.wav
9.378305,-31.261854,1,elevator_20250819_093758_511,tester_data\all_tester\elevator_20250819_093758_511.wav
20.695152,-30.56333,1,elevator_20250819_093759_501,tester_data\all_tester\elevator_20250819_093759_501.wav
43.907658,-33.227303,1,elevator_20250819_093800_496,tester_data\all_tester\elevator_20250819_093800_496.wav
38.747334,-31.812515,1,elevator_20250819_093801_530,tester_data\all_tester\elevator_20250819_093801_530.wav
9.838985,-30.61489,1,elevator_20250819_093802_536,tester_data\all_tester\elevator_20250819_093802_536.wav
10.153156,-27.622618,1,elevator_20250819_093803_516,tester_data\all_tester\elevator_20250819_093803_516.wav
40.878605,-32.701565,1,elevator_20250819_093804_536,tester_data\all_tester\elevator_20250819_093804_536.wav
40.15786,-32.60318,1,elevator_20250819_093805_529,tester_data\all_tester\elevator_20250819_093805_529.wav
17.573843,-30.589466,1,elevator_20250819_093806_527,tester_data\all_tester\elevator_20250819_093806_527.wav
12.902859,-29.885212,1,elevator_20250819_093807_530,tester_data\all_tester\elevator_20250819_093807_530.wav
36.233837,-30.82266,1,elevator_20250819_093808_519,tester_data\all_tester\elevator_20250819_093808_519.wav
44.252785,-33.376278,1,elevator_20250819_093809_514,tester_data\all_tester\elevator_20250819_093809_514.wav
37.53083,-31.402225,1,elevator_20250819_093810_520,tester_data\all_tester\elevator_20250819_093810_520.wav
9.701082,-30.783764,1,elevator_20250819_093811_511,tester_data\all_tester\elevator_20250819_093811_511.wav
17.349224,-29.055168,1,elevator_20250819_093812_523,tester_data\all_tester\elevator_20250819_093812_523.wav
42.903988,-33.68632,1,elevator_20250819_093813_510,tester_data\all_tester\elevator_20250819_093813_510.wav
38.48929,-32.409763,1,elevator_20250819_093814_513,tester_data\all_tester\elevator_20250819_093814_513.wav
14.386862,-29.559368,1,elevator_20250819_093815_502,tester_data\all_tester\elevator_20250819_093815_502.wav
9.584169,-30.845951,1,elevator_20250819_093816_536,tester_data\all_tester\elevator_20250819_093816_536.wav
36.71774,-30.518305,1,elevator_20250819_093817_536,tester_data\all_tester\elevator_20250819_093817_536.wav
45.553833,-34.172256,1,elevator_20250819_093818_535,tester_data\all_tester\elevator_20250819_093818_535.wav
37.430584,-32.195,1,elevator_20250819_093819_526,tester_data\all_tester\elevator_20250819_093819_526.wav
12.887154,-29.647243,1,elevator_20250819_093820_509,tester_data\all_tester\elevator_20250819_093820_509.wav
19.531012,-29.82491,1,elevator_20250819_093821_524,tester_data\all_tester\elevator_20250819_093821_524.wav
40.376774,-32.311947,1,elevator_20250819_093822_525,tester_data\all_tester\elevator_20250819_093822_525.wav
21.414158,-30.670527,1,elevator_20250819_093823_526,tester_data\all_tester\elevator_20250819_093823_526.wav
12.159351,-29.95865,1,elevator_20250819_093824_523,tester_data\all_tester\elevator_20250819_093824_523.wav
14.962046,-29.466003,1,elevator_20250819_093825_516,tester_data\all_tester\elevator_20250819_093825_516.wav
42.495358,-33.49547,1,elevator_20250819_093826_512,tester_data\all_tester\elevator_20250819_093826_512.wav
42.43238,-32.829617,1,elevator_20250819_093827_502,tester_data\all_tester\elevator_20250819_093827_502.wav
18.833815,-28.875458,1,elevator_20250819_093828_520,tester_data\all_tester\elevator_20250819_093828_520.wav
15.480729,-30.058317,1,elevator_20250819_093829_512,tester_data\all_tester\elevator_20250819_093829_512.wav
21.431143,-30.732452,1,elevator_20250819_093830_518,tester_data\all_tester\elevator_20250819_093830_518.wav
43.0786,-33.571903,1,elevator_20250819_093831_530,tester_data\all_tester\elevator_20250819_093831_530.wav
36.801094,-32.850445,1,elevator_20250819_093832_533,tester_data\all_tester\elevator_20250819_093832_533.wav
12.79964,-30.00143,1,elevator_20250819_093833_522,tester_data\all_tester\elevator_20250819_093833_522.wav
19.01879,-30.586657,1,elevator_20250819_093834_528,tester_data\all_tester\elevator_20250819_093834_528.wav
45.216995,-34.083065,1,elevator_20250819_093835_528,tester_data\all_tester\elevator_20250819_093835_528.wav
44.95767,-33.97069,1,elevator_20250819_093836_521,tester_data\all_tester\elevator_20250819_093836_521.wav
19.245285,-30.455196,1,elevator_20250819_093837_529,tester_data\all_tester\elevator_20250819_093837_529.wav
14.405995,-29.78461,1,elevator_20250819_093838_526,tester_data\all_tester\elevator_20250819_093838_526.wav
37.57633,-32.38563,1,elevator_20250819_093839_529,tester_data\all_tester\elevator_20250819_093839_529.wav
44.672447,-34.57655,1,elevator_20250819_093840_508,tester_data\all_tester\elevator_20250819_093840_508.wav
35.438335,-32.992344,1,elevator_20250819_093841_511,tester_data\all_tester\elevator_20250819_093841_511.wav
11.161647,-30.383469,1,elevator_20250819_093842_520,tester_data\all_tester\elevator_20250819_093842_520.wav
19.900843,-30.318872,1,elevator_20250819_093843_510,tester_data\all_tester\elevator_20250819_093843_510.wav
44.548073,-33.51744,1,elevator_20250819_093844_523,tester_data\all_tester\elevator_20250819_093844_523.wav
42.458294,-33.016327,1,elevator_20250819_093845_512,tester_data\all_tester\elevator_20250819_093845_512.wav
18.832048,-30.98885,1,elevator_20250819_093846_524,tester_data\all_tester\elevator_20250819_093846_524.wav
16.413471,-30.064425,1,elevator_20250819_093847_530,tester_data\all_tester\elevator_20250819_093847_530.wav
42.89302,-34.658653,1,elevator_20250819_093848_538,tester_data\all_tester\elevator_20250819_093848_538.wav
44.698635,-34.809307,1,elevator_20250819_093849_527,tester_data\all_tester\elevator_20250819_093849_527.wav
18.91785,-31.251509,1,elevator_20250819_093850_538,tester_data\all_tester\elevator_20250819_093850_538.wav
11.871963,-30.065012,1,elevator_20250819_093851_528,tester_data\all_tester\elevator_20250819_093851_528.wav
20.790781,-30.564077,1,elevator_20250819_093852_517,tester_data\all_tester\elevator_20250819_093852_517.wav
42.913242,-32.88126,1,elevator_20250819_093853_526,tester_data\all_tester\elevator_20250819_093853_526.wav
36.984253,-30.322578,1,elevator_20250819_093854_520,tester_data\all_tester\elevator_20250819_093854_520.wav
15.75288,-29.777822,1,elevator_20250819_093855_533,tester_data\all_tester\elevator_20250819_093855_533.wav
16.723177,-29.54166,1,elevator_20250819_093856_518,tester_data\all_tester\elevator_20250819_093856_518.wav
43.65658,-34.506535,1,elevator_20250819_093857_512,tester_data\all_tester\elevator_20250819_093857_512.wav
43.549534,-34.80261,1,elevator_20250819_093858_510,tester_data\all_tester\elevator_20250819_093858_510.wav
15.696432,-29.379793,1,elevator_20250819_093859_511,tester_data\all_tester\elevator_20250819_093859_511.wav
12.112566,-29.965431,1,elevator_20250819_093900_520,tester_data\all_tester\elevator_20250819_093900_520.wav
36.40348,-31.011923,1,elevator_20250819_093901_527,tester_data\all_tester\elevator_20250819_093901_527.wav
44.71148,-33.532787,1,elevator_20250819_093902_533,tester_data\all_tester\elevator_20250819_093902_533.wav
37.65744,-31.551949,1,elevator_20250819_093903_524,tester_data\all_tester\elevator_20250819_093903_524.wav
10.329435,-30.402676,1,elevator_20250819_093904_522,tester_data\all_tester\elevator_20250819_093904_522.wav
18.419554,-29.839035,1,elevator_20250819_093905_524,tester_data\all_tester\elevator_20250819_093905_524.wav
44.053226,-34.309566,1,elevator_20250819_093906_516,tester_data\all_tester\elevator_20250819_093906_516.wav
42.9741,-34.83595,1,elevator_20250819_093907_526,tester_data\all_tester\elevator_20250819_093907_526.wav
16.619709,-30.46259,1,elevator_20250819_093908_511,tester_data\all_tester\elevator_20250819_093908_511.wav
9.354602,-31.060102,1,elevator_20250819_093909_533,tester_data\all_tester\elevator_20250819_093909_533.wav
36.463036,-30.324335,1,elevator_20250819_093910_505,tester_data\all_tester\elevator_20250819_093910_505.wav
43.620605,-33.08675,1,elevator_20250819_093911_509,tester_data\all_tester\elevator_20250819_093911_509.wav
21.272253,-30.693842,1,elevator_20250819_093912_519,tester_data\all_tester\elevator_20250819_093912_519.wav
11.434097,-29.911919,1,elevator_20250819_093913_507,tester_data\all_tester\elevator_20250819_093913_507.wav
19.637102,-29.809927,1,elevator_20250819_093914_518,tester_data\all_tester\elevator_20250819_093914_518.wav
43.090553,-33.63639,1,elevator_20250819_093915_511,tester_data\all_tester\elevator_20250819_093915_511.wav
36.88117,-32.639694,1,elevator_20250819_093916_523,tester_data\all_tester\elevator_20250819_093916_523.wav
15.802727,-30.496677,1,elevator_20250819_093917_517,tester_data\all_tester\elevator_20250819_093917_517.wav
17.90822,-30.599203,1,elevator_20250819_093918_534,tester_data\all_tester\elevator_20250819_093918_534.wav
43.636665,-34.019855,1,elevator_20250819_093919_525,tester_data\all_tester\elevator_20250819_093919_525.wav
45.358845,-34.07477,1,elevator_20250819_093920_540,tester_data\all_tester\elevator_20250819_093920_540.wav
35.148026,-31.979101,1,elevator_20250819_093921_516,tester_data\all_tester\elevator_20250819_093921_516.wav
13.786751,-29.775532,1,elevator_20250819_093922_512,tester_data\all_tester\elevator_20250819_093922_512.wav
37.141315,-32.512543,1,elevator_20250819_093923_525,tester_data\all_tester\elevator_20250819_093923_525.wav
45.52394,-34.592716,1,elevator_20250819_093924_519,tester_data\all_tester\elevator_20250819_093924_519.wav
36.397976,-32.786564,1,elevator_20250819_093925_524,tester_data\all_tester\elevator_20250819_093925_524.wav
12.874867,-30.003487,1,elevator_20250819_093926_517,tester_data\all_tester\elevator_20250819_093926_517.wav
17.937729,-29.90937,1,elevator_20250819_093927_508,tester_data\all_tester\elevator_20250819_093927_508.wav
44.14989,-33.696133,1,elevator_20250819_093928_511,tester_data\all_tester\elevator_20250819_093928_511.wav
36.87622,-29.8963,1,elevator_20250819_093929_510,tester_data\all_tester\elevator_20250819_093929_510.wav
2.957624,-21.577484,1,elevator_20250819_093930_515,tester_data\all_tester\elevator_20250819_093930_515.wav
16.20845,-15.117836,1,elevator_20250822_141812_783,tester_data\all_tester\elevator_20250822_141812_783.wav
33.89426,-13.730179,1,elevator_20250822_141813_788,tester_data\all_tester\elevator_20250822_141813_788.wav
7.0367665,-10.834816,1,elevator_20250822_141814_785,tester_data\all_tester\elevator_20250822_141814_785.wav
18.28291,-16.83223,1,elevator_20250822_141815_777,tester_data\all_tester\elevator_20250822_141815_777.wav
34.472816,-16.527882,1,elevator_20250822_141816_776,tester_data\all_tester\elevator_20250822_141816_776.wav
16.044624,-13.205019,1,elevator_20250822_141817_777,tester_data\all_tester\elevator_20250822_141817_777.wav
16.849907,-16.277182,1,elevator_20250822_141818_776,tester_data\all_tester\elevator_20250822_141818_776.wav
46.13149,-15.630037,1,elevator_20250822_141819_780,tester_data\all_tester\elevator_20250822_141819_780.wav
29.248743,-15.507579,1,elevator_20250822_141820_777,tester_data\all_tester\elevator_20250822_141820_777.wav
18.255154,-17.165632,1,elevator_20250822_141821_776,tester_data\all_tester\elevator_20250822_141821_776.wav
32.545544,-16.134062,1,elevator_20250822_141822_769,tester_data\all_tester\elevator_20250822_141822_769.wav
16.26214,-12.417897,1,elevator_20250822_141823_777,tester_data\all_tester\elevator_20250822_141823_777.wav
12.745983,-17.192598,1,elevator_20250822_141824_769,tester_data\all_tester\elevator_20250822_141824_769.wav
34.04805,-13.983294,1,elevator_20250822_141825_777,tester_data\all_tester\elevator_20250822_141825_777.wav
17.589855,-13.048473,1,elevator_20250822_141826_776,tester_data\all_tester\elevator_20250822_141826_776.wav
7.5630555,-17.848639,1,elevator_20250822_141827_799,tester_data\all_tester\elevator_20250822_141827_799.wav
31.3091,-15.5873375,1,elevator_20250822_141828_791,tester_data\all_tester\elevator_20250822_141828_791.wav
16.569666,-12.329922,1,elevator_20250822_141829_794,tester_data\all_tester\elevator_20250822_141829_794.wav
12.8694315,-17.196955,1,elevator_20250822_141830_777,tester_data\all_tester\elevator_20250822_141830_777.wav
37.52606,-15.039293,1,elevator_20250822_141831_781,tester_data\all_tester\elevator_20250822_141831_781.wav
33.0818,-14.97009,1,elevator_20250822_141832_790,tester_data\all_tester\elevator_20250822_141832_790.wav
16.737799,-16.904238,1,elevator_20250822_141833_771,tester_data\all_tester\elevator_20250822_141833_771.wav
33.285828,-16.158955,1,elevator_20250822_141834_778,tester_data\all_tester\elevator_20250822_141834_778.wav
29.317575,-14.908513,1,elevator_20250822_141835_774,tester_data\all_tester\elevator_20250822_141835_774.wav
16.34813,-16.440163,1,elevator_20250822_141836_760,tester_data\all_tester\elevator_20250822_141836_760.wav
33.04584,-13.768535,1,elevator_20250822_141837_772,tester_data\all_tester\elevator_20250822_141837_772.wav
30.561405,-14.156087,1,elevator_20250822_141838_777,tester_data\all_tester\elevator_20250822_141838_777.wav
9.3766985,-18.025177,1,elevator_20250822_141839_770,tester_data\all_tester\elevator_20250822_141839_770.wav
30.48316,-15.048434,1,elevator_20250822_141840_786,tester_data\all_tester\elevator_20250822_141840_786.wav
29.44343,-14.801845,1,elevator_20250822_141841_794,tester_data\all_tester\elevator_20250822_141841_794.wav
13.72997,-17.001444,1,elevator_20250822_141842_780,tester_data\all_tester\elevator_20250822_141842_780.wav
30.805632,-13.635741,1,elevator_20250822_141843_806,tester_data\all_tester\elevator_20250822_141843_806.wav
30.72225,-13.96043,1,elevator_20250822_141844_784,tester_data\all_tester\elevator_20250822_141844_784.wav
8.952185,-18.07397,1,elevator_20250822_141845_807,tester_data\all_tester\elevator_20250822_141845_807.wav
29.667349,-14.46835,1,elevator_20250822_141846_799,tester_data\all_tester\elevator_20250822_141846_799.wav
29.198908,-14.31799,1,elevator_20250822_141847_805,tester_data\all_tester\elevator_20250822_141847_805.wav
17.032145,-16.859295,1,elevator_20250822_141848_799,tester_data\all_tester\elevator_20250822_141848_799.wav
36.08472,-15.13969,1,elevator_20250822_141849_810,tester_data\all_tester\elevator_20250822_141849_810.wav
37.49332,-15.092037,1,elevator_20250822_141850_803,tester_data\all_tester\elevator_20250822_141850_803.wav
15.588819,-16.743608,1,elevator_20250822_141851_785,tester_data\all_tester\elevator_20250822_141851_785.wav
16.959486,-12.053222,1,elevator_20250822_141852_800,tester_data\all_tester\elevator_20250822_141852_800.wav
28.985329,-13.872535,1,elevator_20250822_141853_795,tester_data\all_tester\elevator_20250822_141853_795.wav
12.799058,-17.248793,1,elevator_20250822_141854_799,tester_data\all_tester\elevator_20250822_141854_799.wav
29.844728,-13.076441,1,elevator_20250822_141855_790,tester_data\all_tester\elevator_20250822_141855_790.wav
34.03793,-14.206712,1,elevator_20250822_141856_815,tester_data\all_tester\elevator_20250822_141856_815.wav
9.215313,-18.025957,1,elevator_20250822_141857_805,tester_data\all_tester\elevator_20250822_141857_805.wav
16.893202,-12.328261,1,elevator_20250822_141858_819,tester_data\all_tester\elevator_20250822_141858_819.wav
31.41985,-15.657749,1,elevator_20250822_141859_803,tester_data\all_tester\elevator_20250822_141859_803.wav
9.116609,-17.725557,1,elevator_20250822_141900_813,tester_data\all_tester\elevator_20250822_141900_813.wav
6.4697165,-10.996007,1,elevator_20250822_141901_806,tester_data\all_tester\elevator_20250822_141901_806.wav
28.837507,-12.823891,1,elevator_20250822_141902_799,tester_data\all_tester\elevator_20250822_141902_799.wav
17.474558,-16.590088,1,elevator_20250822_141903_805,tester_data\all_tester\elevator_20250822_141903_805.wav
17.694017,-13.500556,1,elevator_20250822_141904_796,tester_data\all_tester\elevator_20250822_141904_796.wav
34.00366,-16.452139,1,elevator_20250822_141905_808,tester_data\all_tester\elevator_20250822_141905_808.wav
8.964749,-17.524492,1,elevator_20250822_141906_806,tester_data\all_tester\elevator_20250822_141906_806.wav
6.6093383,-10.935517,1,elevator_20250822_141907_815,tester_data\all_tester\elevator_20250822_141907_815.wav
32.10297,-13.204786,1,elevator_20250822_141908_807,tester_data\all_tester\elevator_20250822_141908_807.wav
12.820468,-16.8729,1,elevator_20250822_141909_799,tester_data\all_tester\elevator_20250822_141909_799.wav
16.989975,-13.936045,1,elevator_20250822_141910_795,tester_data\all_tester\elevator_20250822_141910_795.wav
31.566732,-15.650774,1,elevator_20250822_141911_805,tester_data\all_tester\elevator_20250822_141911_805.wav
8.033879,-17.651459,1,elevator_20250822_141912_833,tester_data\all_tester\elevator_20250822_141912_833.wav
17.69304,-14.060263,1,elevator_20250822_141913_809,tester_data\all_tester\elevator_20250822_141913_809.wav
37.797413,-14.965503,1,elevator_20250822_141914_829,tester_data\all_tester\elevator_20250822_141914_829.wav
16.83183,-15.1655035,1,elevator_20250822_141915_804,tester_data\all_tester\elevator_20250822_141915_804.wav
18.08775,-16.01281,1,elevator_20250822_141916_802,tester_data\all_tester\elevator_20250822_141916_802.wav
33.128975,-16.297506,1,elevator_20250822_141917_820,tester_data\all_tester\elevator_20250822_141917_820.wav
9.00025,-17.312155,1,elevator_20250822_141918_805,tester_data\all_tester\elevator_20250822_141918_805.wav
17.111818,-14.827085,1,elevator_20250822_141919_824,tester_data\all_tester\elevator_20250822_141919_824.wav
33.91163,-13.560456,1,elevator_20250822_141920_806,tester_data\all_tester\elevator_20250822_141920_806.wav
6.84959,-10.990638,1,elevator_20250822_141921_805,tester_data\all_tester\elevator_20250822_141921_805.wav
16.869337,-15.684481,1,elevator_20250822_141922_800,tester_data\all_tester\elevator_20250822_141922_800.wav
34.53061,-16.529005,1,elevator_20250822_141923_790,tester_data\all_tester\elevator_20250822_141923_790.wav
15.744679,-13.117401,1,elevator_20250822_141924_796,tester_data\all_tester\elevator_20250822_141924_796.wav
16.272036,-15.494654,1,elevator_20250822_141925_791,tester_data\all_tester\elevator_20250822_141925_791.wav
34.443424,-13.912374,1,elevator_20250822_141926_835,tester_data\all_tester\elevator_20250822_141926_835.wav
7.2281356,-10.593712,1,elevator_20250822_141927_809,tester_data\all_tester\elevator_20250822_141927_809.wav
17.64902,-16.675064,1,elevator_20250822_141928_816,tester_data\all_tester\elevator_20250822_141928_816.wav
34.56074,-16.422272,1,elevator_20250822_141929_806,tester_data\all_tester\elevator_20250822_141929_806.wav
16.419222,-13.196585,1,elevator_20250822_141930_813,tester_data\all_tester\elevator_20250822_141930_813.wav
16.162226,-15.81701,1,elevator_20250822_141931_810,tester_data\all_tester\elevator_20250822_141931_810.wav
37.30563,-15.027348,1,elevator_20250822_141932_800,tester_data\all_tester\elevator_20250822_141932_800.wav
17.973694,-13.8000345,1,elevator_20250822_141933_814,tester_data\all_tester\elevator_20250822_141933_814.wav
9.804856,-17.91268,1,elevator_20250822_141934_799,tester_data\all_tester\elevator_20250822_141934_799.wav
34.053623,-16.34225,1,elevator_20250822_141935_815,tester_data\all_tester\elevator_20250822_141935_815.wav
17.38504,-13.227093,1,elevator_20250822_141936_802,tester_data\all_tester\elevator_20250822_141936_802.wav
13.14082,-17.064167,1,elevator_20250822_141937_790,tester_data\all_tester\elevator_20250822_141937_790.wav
37.146397,-15.051499,1,elevator_20250822_141938_817,tester_data\all_tester\elevator_20250822_141938_817.wav
30.27723,-14.239094,1,elevator_20250822_141939_794,tester_data\all_tester\elevator_20250822_141939_794.wav
16.28575,-16.777794,1,elevator_20250822_141940_803,tester_data\all_tester\elevator_20250822_141940_803.wav
