x,y,label,group,file
51.674404,-24.625086,1,elevator_20250819_093911_509,tester_data\all_tester\elevator_20250819_093911_509.wav
34.058037,-26.199738,1,elevator_20250819_093912_519,tester_data\all_tester\elevator_20250819_093912_519.wav
32.244873,-25.96601,1,elevator_20250819_093914_518,tester_data\all_tester\elevator_20250819_093914_518.wav
51.33547,-25.288013,1,elevator_20250819_093915_511,tester_data\all_tester\elevator_20250819_093915_511.wav
44.772484,-25.345615,1,elevator_20250819_093916_523,tester_data\all_tester\elevator_20250819_093916_523.wav
51.908447,-25.504263,1,elevator_20250819_093919_525,tester_data\all_tester\elevator_20250819_093919_525.wav
42.856773,-24.520845,1,elevator_20250819_093921_516,tester_data\all_tester\elevator_20250819_093921_516.wav
45.077698,-25.24577,1,elevator_20250819_093923_525,tester_data\all_tester\elevator_20250819_093923_525.wav
44.261078,-25.409903,1,elevator_20250819_093925_524,tester_data\all_tester\elevator_20250819_093925_524.wav
31.569712,-25.905628,1,elevator_20250819_093927_508,tester_data\all_tester\elevator_20250819_093927_508.wav
52.292492,-25.07057,1,elevator_20250819_093928_511,tester_data\all_tester\elevator_20250819_093928_511.wav
44.948483,-22.679705,1,elevator_20250819_093929_510,tester_data\all_tester\elevator_20250819_093929_510.wav
8.861624,-24.370377,1,elevator_20250819_093930_515,tester_data\all_tester\elevator_20250819_093930_515.wav
22.303745,-18.464607,1,elevator_20250822_141812_783,tester_data\all_tester\elevator_20250822_141812_783.wav
37.944084,-9.1322,1,elevator_20250822_141813_788,tester_data\all_tester\elevator_20250822_141813_788.wav
16.974436,-19.594612,1,elevator_20250822_141814_785,tester_data\all_tester\elevator_20250822_141814_785.wav
38.797092,-11.882598,1,elevator_20250822_141816_776,tester_data\all_tester\elevator_20250822_141816_776.wav
21.96223,-17.207975,1,elevator_20250822_141817_777,tester_data\all_tester\elevator_20250822_141817_777.wav
53.27693,-6.170734,1,elevator_20250822_141819_780,tester_data\all_tester\elevator_20250822_141819_780.wav
33.780666,-11.894694,1,elevator_20250822_141820_777,tester_data\all_tester\elevator_20250822_141820_777.wav
36.91821,-11.633757,1,elevator_20250822_141822_769,tester_data\all_tester\elevator_20250822_141822_769.wav
22.112268,-16.487423,1,elevator_20250822_141823_777,tester_data\all_tester\elevator_20250822_141823_777.wav
18.43562,-18.631975,1,elevator_20250822_141824_769,tester_data\all_tester\elevator_20250822_141824_769.wav
38.11526,-9.361942,1,elevator_20250822_141825_777,tester_data\all_tester\elevator_20250822_141825_777.wav
23.511208,-16.949955,1,elevator_20250822_141826_776,tester_data\all_tester\elevator_20250822_141826_776.wav
14.158133,-16.769041,1,elevator_20250822_141827_799,tester_data\all_tester\elevator_20250822_141827_799.wav
35.601433,-11.335431,1,elevator_20250822_141828_791,tester_data\all_tester\elevator_20250822_141828_791.wav
22.430504,-16.383022,1,elevator_20250822_141829_794,tester_data\all_tester\elevator_20250822_141829_794.wav
18.521595,-18.647778,1,elevator_20250822_141830_777,tester_data\all_tester\elevator_20250822_141830_777.wav
41.4893,-10.216687,1,elevator_20250822_141831_781,tester_data\all_tester\elevator_20250822_141831_781.wav
37.23697,-10.4366455,1,elevator_20250822_141832_790,tester_data\all_tester\elevator_20250822_141832_790.wav
37.61735,-11.586224,1,elevator_20250822_141834_778,tester_data\all_tester\elevator_20250822_141834_778.wav
33.543255,-11.298095,1,elevator_20250822_141835_774,tester_data\all_tester\elevator_20250822_141835_774.wav
37.0957,-9.286588,1,elevator_20250822_141837_772,tester_data\all_tester\elevator_20250822_141837_772.wav
34.552074,-10.223937,1,elevator_20250822_141838_777,tester_data\all_tester\elevator_20250822_141838_777.wav
15.875429,-17.492176,1,elevator_20250822_141839_770,tester_data\all_tester\elevator_20250822_141839_770.wav
34.694965,-11.067472,1,elevator_20250822_141840_786,tester_data\all_tester\elevator_20250822_141840_786.wav
33.62736,-11.14932,1,elevator_20250822_141841_794,tester_data\all_tester\elevator_20250822_141841_794.wav
34.66584,-9.671712,1,elevator_20250822_141843_806,tester_data\all_tester\elevator_20250822_141843_806.wav
34.662407,-10.001797,1,elevator_20250822_141844_784,tester_data\all_tester\elevator_20250822_141844_784.wav
15.431929,-17.31983,1,elevator_20250822_141845_807,tester_data\all_tester\elevator_20250822_141845_807.wav
33.74406,-10.762606,1,elevator_20250822_141846_799,tester_data\all_tester\elevator_20250822_141846_799.wav
33.249313,-10.778766,1,elevator_20250822_141847_805,tester_data\all_tester\elevator_20250822_141847_805.wav
40.153675,-10.44075,1,elevator_20250822_141849_810,tester_data\all_tester\elevator_20250822_141849_810.wav
41.455013,-10.274612,1,elevator_20250822_141850_803,tester_data\all_tester\elevator_20250822_141850_803.wav
21.45081,-19.133705,1,elevator_20250822_141851_785,tester_data\all_tester\elevator_20250822_141851_785.wav
22.788387,-16.088852,1,elevator_20250822_141852_800,tester_data\all_tester\elevator_20250822_141852_800.wav
32.915287,-10.429684,1,elevator_20250822_141853_795,tester_data\all_tester\elevator_20250822_141853_795.wav
33.608273,-9.42058,1,elevator_20250822_141855_790,tester_data\all_tester\elevator_20250822_141855_790.wav
38.127876,-9.582129,1,elevator_20250822_141856_815,tester_data\all_tester\elevator_20250822_141856_815.wav
15.733997,-17.475601,1,elevator_20250822_141857_805,tester_data\all_tester\elevator_20250822_141857_805.wav
22.759722,-16.370754,1,elevator_20250822_141858_819,tester_data\all_tester\elevator_20250822_141858_819.wav
35.72987,-11.406482,1,elevator_20250822_141859_803,tester_data\all_tester\elevator_20250822_141859_803.wav
15.583779,-17.520266,1,elevator_20250822_141900_813,tester_data\all_tester\elevator_20250822_141900_813.wav
16.170475,-19.980335,1,elevator_20250822_141901_806,tester_data\all_tester\elevator_20250822_141901_806.wav
32.47113,-9.463618,1,elevator_20250822_141902_799,tester_data\all_tester\elevator_20250822_141902_799.wav
23.715492,-17.348228,1,elevator_20250822_141904_796,tester_data\all_tester\elevator_20250822_141904_796.wav
38.336994,-11.820864,1,elevator_20250822_141905_808,tester_data\all_tester\elevator_20250822_141905_808.wav
15.395218,-17.666996,1,elevator_20250822_141906_806,tester_data\all_tester\elevator_20250822_141906_806.wav
16.34122,-19.917696,1,elevator_20250822_141907_815,tester_data\all_tester\elevator_20250822_141907_815.wav
35.991943,-8.913556,1,elevator_20250822_141908_807,tester_data\all_tester\elevator_20250822_141908_807.wav
18.496878,-18.926928,1,elevator_20250822_141909_799,tester_data\all_tester\elevator_20250822_141909_799.wav
22.971766,-17.737583,1,elevator_20250822_141910_795,tester_data\all_tester\elevator_20250822_141910_795.wav
35.87472,-11.344674,1,elevator_20250822_141911_805,tester_data\all_tester\elevator_20250822_141911_805.wav
14.583117,-17.022253,1,elevator_20250822_141912_833,tester_data\all_tester\elevator_20250822_141912_833.wav
23.714607,-17.777065,1,elevator_20250822_141913_809,tester_data\all_tester\elevator_20250822_141913_809.wav
41.74608,-10.115316,1,elevator_20250822_141914_829,tester_data\all_tester\elevator_20250822_141914_829.wav
22.860746,-18.504086,1,elevator_20250822_141915_804,tester_data\all_tester\elevator_20250822_141915_804.wav
23.803432,-18.61581,1,elevator_20250822_141916_802,tester_data\all_tester\elevator_20250822_141916_802.wav
37.495766,-11.711192,1,elevator_20250822_141917_820,tester_data\all_tester\elevator_20250822_141917_820.wav
15.407211,-17.845318,1,elevator_20250822_141918_805,tester_data\all_tester\elevator_20250822_141918_805.wav
23.160032,-18.337618,1,elevator_20250822_141919_824,tester_data\all_tester\elevator_20250822_141919_824.wav
37.93824,-8.956392,1,elevator_20250822_141920_806,tester_data\all_tester\elevator_20250822_141920_806.wav
16.57191,-19.576077,1,elevator_20250822_141921_805,tester_data\all_tester\elevator_20250822_141921_805.wav
22.864538,-18.682894,1,elevator_20250822_141922_800,tester_data\all_tester\elevator_20250822_141922_800.wav
38.851315,-11.88016,1,elevator_20250822_141923_790,tester_data\all_tester\elevator_20250822_141923_790.wav
21.598005,-17.092714,1,elevator_20250822_141924_796,tester_data\all_tester\elevator_20250822_141924_796.wav
22.41264,-18.636612,1,elevator_20250822_141925_791,tester_data\all_tester\elevator_20250822_141925_791.wav
38.49724,-9.252761,1,elevator_20250822_141926_835,tester_data\all_tester\elevator_20250822_141926_835.wav
17.448612,-19.571976,1,elevator_20250822_141927_809,tester_data\all_tester\elevator_20250822_141927_809.wav
23.520964,-18.948626,1,elevator_20250822_141928_816,tester_data\all_tester\elevator_20250822_141928_816.wav
38.89401,-11.77003,1,elevator_20250822_141929_806,tester_data\all_tester\elevator_20250822_141929_806.wav
22.363688,-17.200142,1,elevator_20250822_141930_813,tester_data\all_tester\elevator_20250822_141930_813.wav
22.292583,-18.736624,1,elevator_20250822_141931_810,tester_data\all_tester\elevator_20250822_141931_810.wav
41.299725,-10.242655,1,elevator_20250822_141932_800,tester_data\all_tester\elevator_20250822_141932_800.wav
23.990993,-17.567331,1,elevator_20250822_141933_814,tester_data\all_tester\elevator_20250822_141933_814.wav
16.268291,-17.761745,1,elevator_20250822_141934_799,tester_data\all_tester\elevator_20250822_141934_799.wav
38.369045,-11.717029,1,elevator_20250822_141935_815,tester_data\all_tester\elevator_20250822_141935_815.wav
23.372152,-17.107077,1,elevator_20250822_141936_802,tester_data\all_tester\elevator_20250822_141936_802.wav
18.716658,-18.73531,1,elevator_20250822_141937_790,tester_data\all_tester\elevator_20250822_141937_790.wav
41.15598,-10.284046,1,elevator_20250822_141938_817,tester_data\all_tester\elevator_20250822_141938_817.wav
34.314625,-10.374985,1,elevator_20250822_141939_794,tester_data\all_tester\elevator_20250822_141939_794.wav
32.731808,-10.099984,1,elevator_20250822_141941_828,tester_data\all_tester\elevator_20250822_141941_828.wav
22.307297,-16.14769,1,elevator_20250822_141942_819,tester_data\all_tester\elevator_20250822_141942_819.wav
41.31953,-10.255531,1,elevator_20250822_141944_810,tester_data\all_tester\elevator_20250822_141944_810.wav
37.000473,-10.242572,1,elevator_20250822_141945_806,tester_data\all_tester\elevator_20250822_141945_806.wav
16.34163,-17.688965,1,elevator_20250822_141946_831,tester_data\all_tester\elevator_20250822_141946_831.wav
36.420155,-11.209172,1,elevator_20250822_141947_810,tester_data\all_tester\elevator_20250822_141947_810.wav
33.8443,-11.25447,1,elevator_20250822_141948_806,tester_data\all_tester\elevator_20250822_141948_806.wav
37.697803,-9.928672,1,elevator_20250822_141950_813,tester_data\all_tester\elevator_20250822_141950_813.wav
37.034504,-10.204481,1,elevator_20250822_141951_808,tester_data\all_tester\elevator_20250822_141951_808.wav
21.049122,-19.196442,1,elevator_20250822_141952_810,tester_data\all_tester\elevator_20250822_141952_810.wav
38.239567,-11.429083,1,elevator_20250822_141953_789,tester_data\all_tester\elevator_20250822_141953_789.wav
39.182114,-12.031829,1,elevator_20250822_141954_799,tester_data\all_tester\elevator_20250822_141954_799.wav
34.10802,-9.63062,1,elevator_20250822_141956_831,tester_data\all_tester\elevator_20250822_141956_831.wav
35.58748,-9.852205,1,elevator_20250822_141957_854,tester_data\all_tester\elevator_20250822_141957_854.wav
33.804684,-11.0409155,1,elevator_20250822_141959_835,tester_data\all_tester\elevator_20250822_141959_835.wav
36.928135,-11.466537,1,elevator_20250822_142000_827,tester_data\all_tester\elevator_20250822_142000_827.wav
35.439484,-10.050007,1,elevator_20250822_142002_848,tester_data\all_tester\elevator_20250822_142002_848.wav
40.59185,-10.524085,1,elevator_20250822_142003_825,tester_data\all_tester\elevator_20250822_142003_825.wav
33.65313,-11.340742,1,elevator_20250822_142005_836,tester_data\all_tester\elevator_20250822_142005_836.wav
38.067097,-11.657477,1,elevator_20250822_142006_827,tester_data\all_tester\elevator_20250822_142006_827.wav
28.07424,7.7898526,1,elevator_20250822_144810_058,tester_data\all_tester\elevator_20250822_144810_058.wav
34.731377,5.5164275,1,elevator_20250822_144811_041,tester_data\all_tester\elevator_20250822_144811_041.wav
33.148586,5.9623456,1,elevator_20250822_144813_063,tester_data\all_tester\elevator_20250822_144813_063.wav
34.71559,5.2042737,1,elevator_20250822_144814_078,tester_data\all_tester\elevator_20250822_144814_078.wav
10.980442,7.192585,1,elevator_20250822_144815_058,tester_data\all_tester\elevator_20250822_144815_058.wav
33.71163,7.908515,1,elevator_20250822_144816_051,tester_data\all_tester\elevator_20250822_144816_051.wav
40.514706,3.5849278,1,elevator_20250822_144817_059,tester_data\all_tester\elevator_20250822_144817_059.wav
36.037678,7.487506,1,elevator_20250822_144819_062,tester_data\all_tester\elevator_20250822_144819_062.wav
37.844715,4.0381627,1,elevator_20250822_144820_052,tester_data\all_tester\elevator_20250822_144820_052.wav
14.399262,7.7174416,1,elevator_20250822_144821_043,tester_data\all_tester\elevator_20250822_144821_043.wav
32.961018,8.428267,1,elevator_20250822_144822_052,tester_data\all_tester\elevator_20250822_144822_052.wav
41.65942,2.0103745,1,elevator_20250822_144823_074,tester_data\all_tester\elevator_20250822_144823_074.wav
27.754135,8.557117,1,elevator_20250822_144825_072,tester_data\all_tester\elevator_20250822_144825_072.wav
34.56852,4.8891573,1,elevator_20250822_144826_065,tester_data\all_tester\elevator_20250822_144826_065.wav
10.773225,6.9929614,1,elevator_20250822_144827_053,tester_data\all_tester\elevator_20250822_144827_053.wav
32.413345,8.684775,1,elevator_20250822_144828_078,tester_data\all_tester\elevator_20250822_144828_078.wav
41.6575,1.9751832,1,elevator_20250822_144829_069,tester_data\all_tester\elevator_20250822_144829_069.wav
28.202717,8.879444,1,elevator_20250822_144831_058,tester_data\all_tester\elevator_20250822_144831_058.wav
39.738365,2.4528937,1,elevator_20250822_144832_048,tester_data\all_tester\elevator_20250822_144832_048.wav
29.334917,9.791426,1,elevator_20250822_144833_059,tester_data\all_tester\elevator_20250822_144833_059.wav
31.69161,9.107262,1,elevator_20250822_144834_048,tester_data\all_tester\elevator_20250822_144834_048.wav
42.326893,1.1491344,1,elevator_20250822_144835_063,tester_data\all_tester\elevator_20250822_144835_063.wav
27.28008,9.685589,1,elevator_20250822_144837_050,tester_data\all_tester\elevator_20250822_144837_050.wav
39.592728,2.6197572,1,elevator_20250822_144838_075,tester_data\all_tester\elevator_20250822_144838_075.wav
28.658411,9.484536,1,elevator_20250822_144839_083,tester_data\all_tester\elevator_20250822_144839_083.wav
30.242302,9.659478,1,elevator_20250822_144840_062,tester_data\all_tester\elevator_20250822_144840_062.wav
42.365868,1.1181802,1,elevator_20250822_144841_071,tester_data\all_tester\elevator_20250822_144841_071.wav
27.584227,10.057349,1,elevator_20250822_144843_066,tester_data\all_tester\elevator_20250822_144843_066.wav
38.26437,3.7836418,1,elevator_20250822_144844_076,tester_data\all_tester\elevator_20250822_144844_076.wav
26.817396,8.711746,1,elevator_20250822_144845_057,tester_data\all_tester\elevator_20250822_144845_057.wav
42.60013,0.87760836,1,elevator_20250822_144847_057,tester_data\all_tester\elevator_20250822_144847_057.wav
36.749527,8.036968,1,elevator_20250822_144848_053,tester_data\all_tester\elevator_20250822_144848_053.wav
14.375486,7.6126018,1,elevator_20250822_144849_063,tester_data\all_tester\elevator_20250822_144849_063.wav
36.87568,4.382566,1,elevator_20250822_144850_043,tester_data\all_tester\elevator_20250822_144850_043.wav
26.668919,8.548347,1,elevator_20250822_144851_063,tester_data\all_tester\elevator_20250822_144851_063.wav
15.577292,8.211345,1,elevator_20250822_144852_057,tester_data\all_tester\elevator_20250822_144852_057.wav
39.509274,4.204225,1,elevator_20250822_144853_080,tester_data\all_tester\elevator_20250822_144853_080.wav
33.651295,8.07919,1,elevator_20250822_144854_065,tester_data\all_tester\elevator_20250822_144854_065.wav
40.051903,2.6717231,1,elevator_20250822_144856_068,tester_data\all_tester\elevator_20250822_144856_068.wav
34.017918,7.0783772,1,elevator_20250822_144857_053,tester_data\all_tester\elevator_20250822_144857_053.wav
41.801785,2.0334365,1,elevator_20250822_144859_059,tester_data\all_tester\elevator_20250822_144859_059.wav
37.38317,7.07932,1,elevator_20250822_144900_072,tester_data\all_tester\elevator_20250822_144900_072.wav
17.100386,8.928668,1,elevator_20250822_144901_053,tester_data\all_tester\elevator_20250822_144901_053.wav
37.19338,4.613362,1,elevator_20250822_144902_055,tester_data\all_tester\elevator_20250822_144902_055.wav
33.77443,5.959425,1,elevator_20250822_144903_062,tester_data\all_tester\elevator_20250822_144903_062.wav
16.193497,8.70248,1,elevator_20250822_144904_055,tester_data\all_tester\elevator_20250822_144904_055.wav
35.63531,5.8316255,1,elevator_20250822_144905_064,tester_data\all_tester\elevator_20250822_144905_064.wav
34.42687,6.0903587,1,elevator_20250822_144906_052,tester_data\all_tester\elevator_20250822_144906_052.wav
16.538576,8.868355,1,elevator_20250822_144907_047,tester_data\all_tester\elevator_20250822_144907_047.wav
35.033806,5.366249,1,elevator_20250822_144908_069,tester_data\all_tester\elevator_20250822_144908_069.wav
34.168076,5.803255,1,elevator_20250822_144909_082,tester_data\all_tester\elevator_20250822_144909_082.wav
41.378807,3.6083105,1,elevator_20250822_144911_080,tester_data\all_tester\elevator_20250822_144911_080.wav
41.408733,3.1124759,1,elevator_20250822_144912_059,tester_data\all_tester\elevator_20250822_144912_059.wav
34.359783,5.7142825,1,elevator_20250822_144914_071,tester_data\all_tester\elevator_20250822_144914_071.wav
36.111553,5.089787,1,elevator_20250822_144915_061,tester_data\all_tester\elevator_20250822_144915_061.wav
15.677643,8.412045,1,elevator_20250822_144916_069,tester_data\all_tester\elevator_20250822_144916_069.wav
36.877213,6.9419146,1,elevator_20250822_144917_061,tester_data\all_tester\elevator_20250822_144917_061.wav
40.18761,3.8102767,1,elevator_20250822_144918_054,tester_data\all_tester\elevator_20250822_144918_054.wav
16.369564,8.549581,1,elevator_20250822_144919_062,tester_data\all_tester\elevator_20250822_144919_062.wav
33.638577,5.976699,1,elevator_20250822_144920_051,tester_data\all_tester\elevator_20250822_144920_051.wav
37.816475,4.219219,1,elevator_20250822_144921_061,tester_data\all_tester\elevator_20250822_144921_061.wav
14.548629,7.8626356,1,elevator_20250822_144922_052,tester_data\all_tester\elevator_20250822_144922_052.wav
33.954666,7.8179765,1,elevator_20250822_144923_063,tester_data\all_tester\elevator_20250822_144923_063.wav
40.704235,3.327107,1,elevator_20250822_144924_076,tester_data\all_tester\elevator_20250822_144924_076.wav
35.96019,7.2725835,1,elevator_20250822_144926_067,tester_data\all_tester\elevator_20250822_144926_067.wav
38.170773,3.843208,1,elevator_20250822_144927_062,tester_data\all_tester\elevator_20250822_144927_062.wav
14.494187,7.8040023,1,elevator_20250822_144928_065,tester_data\all_tester\elevator_20250822_144928_065.wav
33.149902,8.262454,1,elevator_20250822_144929_058,tester_data\all_tester\elevator_20250822_144929_058.wav
40.420887,3.1035197,1,elevator_20250822_144930_067,tester_data\all_tester\elevator_20250822_144930_067.wav
16.4413,8.596414,1,elevator_20250822_144931_059,tester_data\all_tester\elevator_20250822_144931_059.wav
28.995571,8.135851,1,elevator_20250822_144932_050,tester_data\all_tester\elevator_20250822_144932_050.wav
39.05269,2.9554775,1,elevator_20250822_144933_059,tester_data\all_tester\elevator_20250822_144933_059.wav
15.780026,8.23123,1,elevator_20250822_144934_043,tester_data\all_tester\elevator_20250822_144934_043.wav
32.650143,8.617555,1,elevator_20250822_144935_056,tester_data\all_tester\elevator_20250822_144935_056.wav
42.175518,1.2849938,1,elevator_20250822_144936_050,tester_data\all_tester\elevator_20250822_144936_050.wav
28.444653,8.597006,1,elevator_20250822_144938_068,tester_data\all_tester\elevator_20250822_144938_068.wav
38.349586,3.6121612,1,elevator_20250822_144939_073,tester_data\all_tester\elevator_20250822_144939_073.wav
15.4417925,8.030755,1,elevator_20250822_144940_057,tester_data\all_tester\elevator_20250822_144940_057.wav
27.938292,9.40212,1,elevator_20250822_144941_070,tester_data\all_tester\elevator_20250822_144941_070.wav
40.525944,2.9504328,1,elevator_20250822_144942_065,tester_data\all_tester\elevator_20250822_144942_065.wav
28.215355,9.97808,1,elevator_20250822_144943_057,tester_data\all_tester\elevator_20250822_144943_057.wav
36.46809,8.292828,1,elevator_20250822_144944_075,tester_data\all_tester\elevator_20250822_144944_075.wav
41.325676,1.3992574,1,elevator_20250822_144945_058,tester_data\all_tester\elevator_20250822_144945_058.wav
28.780523,9.646284,1,elevator_20250822_144946_068,tester_data\all_tester\elevator_20250822_144946_068.wav
29.96446,9.733058,1,elevator_20250822_144947_058,tester_data\all_tester\elevator_20250822_144947_058.wav
42.162174,1.2861559,1,elevator_20250822_144948_054,tester_data\all_tester\elevator_20250822_144948_054.wav
32.47838,8.77339,1,elevator_20250822_144949_048,tester_data\all_tester\elevator_20250822_144949_048.wav
29.288967,10.082191,1,elevator_20250822_144950_048,tester_data\all_tester\elevator_20250822_144950_048.wav
39.017902,3.2114518,1,elevator_20250822_144951_057,tester_data\all_tester\elevator_20250822_144951_057.wav
27.11562,8.833235,1,elevator_20250822_144952_050,tester_data\all_tester\elevator_20250822_144952_050.wav
28.828308,9.977469,1,elevator_20250822_144953_081,tester_data\all_tester\elevator_20250822_144953_081.wav
42.117935,1.3573263,1,elevator_20250822_144954_064,tester_data\all_tester\elevator_20250822_144954_064.wav
33.327885,8.331672,1,elevator_20250822_144955_072,tester_data\all_tester\elevator_20250822_144955_072.wav
28.542048,10.062439,1,elevator_20250822_144956_066,tester_data\all_tester\elevator_20250822_144956_066.wav
39.34346,2.940672,1,elevator_20250822_144957_058,tester_data\all_tester\elevator_20250822_144957_058.wav
28.118471,8.399998,1,elevator_20250822_144958_052,tester_data\all_tester\elevator_20250822_144958_052.wav
14.829813,7.869469,1,elevator_20250822_144959_056,tester_data\all_tester\elevator_20250822_144959_056.wav
37.845577,4.5801444,1,elevator_20250822_145000_066,tester_data\all_tester\elevator_20250822_145000_066.wav
37.02079,7.6851315,1,elevator_20250822_145001_056,tester_data\all_tester\elevator_20250822_145001_056.wav
27.041117,10.255201,1,elevator_20250822_145002_065,tester_data\all_tester\elevator_20250822_145002_065.wav
37.566216,4.1945453,1,elevator_20250822_145003_059,tester_data\all_tester\elevator_20250822_145003_059.wav
27.881325,8.012771,1,elevator_20250822_145004_044,tester_data\all_tester\elevator_20250822_145004_044.wav
16.05438,8.48668,1,elevator_20250822_145005_057,tester_data\all_tester\elevator_20250822_145005_057.wav
40.402557,3.6681874,1,elevator_20250822_145006_047,tester_data\all_tester\elevator_20250822_145006_047.wav
37.045387,7.2545643,1,elevator_20250822_145007_054,tester_data\all_tester\elevator_20250822_145007_054.wav
27.866894,10.411741,1,elevator_20250822_145008_064,tester_data\all_tester\elevator_20250822_145008_064.wav
40.15311,2.6026912,1,elevator_20250822_145009_067,tester_data\all_tester\elevator_20250822_145009_067.wav
35.674103,6.903728,1,elevator_20250822_145010_063,tester_data\all_tester\elevator_20250822_145010_063.wav
40.768524,3.6309285,1,elevator_20250822_145012_063,tester_data\all_tester\elevator_20250822_145012_063.wav
37.378044,6.886317,1,elevator_20250822_145013_054,tester_data\all_tester\elevator_20250822_145013_054.wav
39.893925,3.4361043,1,elevator_20250822_145015_057,tester_data\all_tester\elevator_20250822_145015_057.wav
38.22956,5.255599,1,elevator_20250822_145016_063,tester_data\all_tester\elevator_20250822_145016_063.wav
29.331707,1.6833841,1,elevator_20250822_151714_141,tester_data\all_tester\elevator_20250822_151714_141.wav
46.928993,-1.3441476,1,elevator_20250822_151715_135,tester_data\all_tester\elevator_20250822_151715_135.wav
49.192547,0.31959945,1,elevator_20250822_151717_135,tester_data\all_tester\elevator_20250822_151717_135.wav
53.630524,-3.7709134,1,elevator_20250822_151718_144,tester_data\all_tester\elevator_20250822_151718_144.wav
31.810698,1.2183124,1,elevator_20250822_151720_131,tester_data\all_tester\elevator_20250822_151720_131.wav
51.70849,-3.3225322,1,elevator_20250822_151721_124,tester_data\all_tester\elevator_20250822_151721_124.wav
32.81733,1.3272371,1,elevator_20250822_151723_124,tester_data\all_tester\elevator_20250822_151723_124.wav
54.19746,-4.3571754,1,elevator_20250822_151724_132,tester_data\all_tester\elevator_20250822_151724_132.wav
29.905651,2.584287,1,elevator_20250822_151726_117,tester_data\all_tester\elevator_20250822_151726_117.wav
50.50572,-2.9851267,1,elevator_20250822_151727_140,tester_data\all_tester\elevator_20250822_151727_140.wav
18.784496,5.902079,1,elevator_20250822_151728_146,tester_data\all_tester\elevator_20250822_151728_146.wav
31.53517,2.215682,1,elevator_20250822_151729_140,tester_data\all_tester\elevator_20250822_151729_140.wav
53.655212,-4.0423317,1,elevator_20250822_151730_141,tester_data\all_tester\elevator_20250822_151730_141.wav
27.883102,3.3667207,1,elevator_20250822_151732_131,tester_data\all_tester\elevator_20250822_151732_131.wav
50.74171,-3.1679146,1,elevator_20250822_151733_141,tester_data\all_tester\elevator_20250822_151733_141.wav
27.435919,4.1536436,1,elevator_20250822_151734_131,tester_data\all_tester\elevator_20250822_151734_131.wav
54.08315,-4.457469,1,elevator_20250822_151736_130,tester_data\all_tester\elevator_20250822_151736_130.wav
49.505184,-2.610351,1,elevator_20250822_151739_124,tester_data\all_tester\elevator_20250822_151739_124.wav
26.410917,4.3902287,1,elevator_20250822_151740_132,tester_data\all_tester\elevator_20250822_151740_132.wav
54.45206,-4.5113225,1,elevator_20250822_151742_139,tester_data\all_tester\elevator_20250822_151742_139.wav
31.920956,2.0720298,1,elevator_20250822_151743_140,tester_data\all_tester\elevator_20250822_151743_140.wav
17.959251,5.5383573,1,elevator_20250822_151744_146,tester_data\all_tester\elevator_20250822_151744_146.wav
47.834072,-1.7373911,1,elevator_20250822_151745_140,tester_data\all_tester\elevator_20250822_151745_140.wav
30.477436,2.5246332,1,elevator_20250822_151746_132,tester_data\all_tester\elevator_20250822_151746_132.wav
55.34019,-5.0446305,1,elevator_20250822_151748_130,tester_data\all_tester\elevator_20250822_151748_130.wav
18.362581,5.8004045,1,elevator_20250822_151750_128,tester_data\all_tester\elevator_20250822_151750_128.wav
50.078785,-2.5046644,1,elevator_20250822_151751_115,tester_data\all_tester\elevator_20250822_151751_115.wav
31.126537,1.7839284,1,elevator_20250822_151752_124,tester_data\all_tester\elevator_20250822_151752_124.wav
54.80478,-4.6108923,1,elevator_20250822_151754_131,tester_data\all_tester\elevator_20250822_151754_131.wav
50.203594,0.18381366,1,elevator_20250822_151755_123,tester_data\all_tester\elevator_20250822_151755_123.wav
18.716259,6.018188,1,elevator_20250822_151756_115,tester_data\all_tester\elevator_20250822_151756_115.wav
47.31355,-1.423025,1,elevator_20250822_151757_140,tester_data\all_tester\elevator_20250822_151757_140.wav
29.275442,1.7648277,1,elevator_20250822_151758_141,tester_data\all_tester\elevator_20250822_151758_141.wav
52.946354,-2.9577754,1,elevator_20250822_151800_144,tester_data\all_tester\elevator_20250822_151800_144.wav
49.45479,0.035373725,1,elevator_20250822_151801_138,tester_data\all_tester\elevator_20250822_151801_138.wav
30.860554,0.38655773,1,elevator_20250822_151803_138,tester_data\all_tester\elevator_20250822_151803_138.wav
29.353683,1.4083356,1,elevator_20250822_151804_126,tester_data\all_tester\elevator_20250822_151804_126.wav
48.521946,-0.36064646,1,elevator_20250822_151806_130,tester_data\all_tester\elevator_20250822_151806_130.wav
48.2263,-0.35413513,1,elevator_20250822_151807_124,tester_data\all_tester\elevator_20250822_151807_124.wav
49.120396,-0.98103565,1,elevator_20250822_151809_118,tester_data\all_tester\elevator_20250822_151809_118.wav
50.12358,-1.4549785,1,elevator_20250822_151810_131,tester_data\all_tester\elevator_20250822_151810_131.wav
50.330162,-0.39010668,1,elevator_20250822_151812_147,tester_data\all_tester\elevator_20250822_151812_147.wav
52.61292,-2.6307614,1,elevator_20250822_151813_138,tester_data\all_tester\elevator_20250822_151813_138.wav
30.942814,0.86012536,1,elevator_20250822_151815_138,tester_data\all_tester\elevator_20250822_151815_138.wav
47.970993,-1.5459417,1,elevator_20250822_151816_125,tester_data\all_tester\elevator_20250822_151816_125.wav
